,MESH_ID,PTN_2015
5320,523811231,2.0076
5321,523811234,74.9669
5322,523811241,64.0629
5323,523811242,216.1234
5324,523811243,68.0958
5325,523811244,47.9969
5326,523811251,141.1752
5327,523811253,3.0167
5328,523811263,8.9861
5329,523811272,83.0555
5330,523811273,97.959
5331,523811274,38.0152
5332,523811281,153.1012
5333,523811282,26.0488
5334,523811284,161.0509
5335,523811291,3.0091
5336,523811292,109.3421
5337,523811293,213.7525
5338,523811294,486.6095
5339,523811302,19.8775
5340,523811303,85.6514
5341,523811304,75.7209
5342,523811311,128.1565
5343,523811312,198.036
5344,523811313,163.9101
5345,523811314,162.4461
5346,523811323,8.9772
5347,523811324,37.0213
5348,523811331,21.0364
5349,523811332,122.0243
5350,523811333,59.0561
5351,523811334,74.0445
5352,523811341,55.9941
5353,523811352,52.9243
5354,523811354,105.6781
5355,523811361,66.8976
5356,523811362,126.2413
5357,523811363,109.0351
5358,523811364,97.2716
5359,523811371,172.257
5360,523811372,184.1791
5361,523811373,69.0823
5362,523811374,45.2201
5363,523811381,105.1001
5364,523811382,349.1776
5365,523811383,26.0401
5366,523811384,562.9407
5367,523811391,117.3666
5368,523811392,382.0676
5369,523811393,331.9936
5370,523811394,164.43
5371,523811401,116.6015
5372,523811403,61.7729
5373,523811411,59.653
5374,523811412,6.9912
5375,523811413,143.1246
5376,523811414,5.9824
5377,523811421,77.0728
5378,523811422,57.0451
5379,523811423,26.1238
5380,523811442,32.9622
5381,523811443,20.965
5382,523811444,64.9763
5383,523811451,60.0048
5384,523811452,162.0551
5385,523811453,31.0568
5386,523811454,6.068
5387,523811461,147.2207
5388,523811462,6.1038
5389,523811473,4.0576
5390,523811474,332.9309
5391,523811481,67.2698
5392,523811482,569.6423
5393,523811483,132.9679
5394,523811484,177.6075
5395,523811491,714.0389
5396,523811492,542.6272
5397,523811493,439.2552
5398,523811494,675.4063
5399,523811501,82.7137
5400,523811502,5.0239
5401,523811503,25.8938
5402,523811504,31.8446
5403,523811511,38.5749
5404,523811512,47.6986
5405,523811513,72.068
5406,523811514,75.087
5407,523811521,6.0138
5408,523811523,10.1464
5409,523811554,97.4684
5410,523811563,23.3537
5411,523811564,7.1008
5412,523811571,35.522
5413,523811572,455.6457
5414,523811573,142.1139
5415,523811574,398.0967
5416,523811581,354.3365
5417,523811582,272.1271
5418,523811583,480.0616
5419,523811584,154.3334
5420,523811591,240.9336
5421,523811592,405.4173
5422,523811593,178.616
5423,523811594,36.1052
5424,523811601,5.0621
5425,523811602,72.7201
5426,523811603,20.3231
5427,523811604,231.2778
5428,523811611,14.2032
5429,523811612,30.4285
5430,523811613,37.5508
5431,523811614,41.6147
5432,523811621,36.5484
5433,523811623,41.618
5434,523811624,35.5337
5435,523811633,38.5409
5436,523811634,26.3616
5437,523811642,35.5126
5438,523811643,168.4536
5439,523811644,148.1453
5440,523811651,123.8216
5441,523811652,115.7526
5442,523811653,4.0517
5443,523811654,20.2825
5444,523811661,131.9306
5445,523811662,614.0741
5446,523811663,139.1121
5447,523811664,324.5247
5448,523811671,645.532
5449,523811672,594.7424
5450,523811673,530.8641
5451,523811674,834.2691
5452,523811681,328.1317
5453,523811682,241.7621
5454,523811683,209.2266
5455,523811684,357.1266
5456,523811691,183.766
5457,523811692,27.4309
5458,523811693,142.1896
5459,523811701,20.31
5460,523811702,290.233
5461,523811703,37.5255
5462,523811704,73.0801
5463,523811713,9.1499
5464,523811714,51.745
5465,523811721,20.3099
5466,523811723,16.2143
5467,523811724,25.3785
5468,523811731,27.3765
5469,523811732,25.3464
5470,523811733,4.052
5471,523811751,26.3854
5472,523811753,48.714
5473,523811754,38.5612
5474,523811762,92.3779
5475,523811763,91.3233
5476,523811764,34.4717
5477,523811771,433.3436
5478,523811772,621.034
5479,523811773,132.8878
5480,523811774,385.7886
5481,523811781,511.5818
5482,523811782,264.0771
5483,523811783,101.5363
5484,523811794,449.8104
5485,523811801,468.5773
5486,523811802,260.8699
5487,523811803,790.1531
5488,523811804,1407.4288
5489,523811811,323.8917
5490,523811812,4.0548
5491,523811813,501.634
5492,523811822,5.0774
5493,523811834,25.3532
5494,523811861,42.6381
5495,523811862,311.5057
5496,523811864,80.168
5497,523811871,174.4997
5498,523811872,173.6019
5499,523811891,135.8838
5500,523811892,98.2675
5501,523811893,191.7446
5502,523811894,382.2871
5503,523811901,743.5129
5504,523811902,1155.3572
5505,523811903,997.6047
5506,523811904,287.1783
5507,523811911,665.5396
5508,523811913,242.5656
5509,523811923,496.4898
5510,523811924,238.4752
5511,523811931,504.6645
5512,523811932,1447.9629
5513,523811933,433.305
5514,523811934,892.046
5515,523811941,1201.4284
5516,523811942,538.8401
5517,523811943,1671.3607
5518,523811944,1759.4599
5519,523811951,599.8818
5520,523811952,278.0295
5521,523811953,1448.523
5522,523811954,1252.8097
5523,523811961,109.6812
5524,523811962,24.3601
5525,523811963,1051.7274
5526,523811964,512.6805
5527,523811972,4.9619
5528,523811973,657.8475
5529,523811974,528.0312
5530,523811981,152.8234
5531,523811982,389.1719
5532,523811983,419.1406
5533,523811984,334.7265
5534,523811991,344.4553
5535,523811992,609.5374
5536,523811993,292.9115
5537,523811994,569.0922
5538,523812001,1054.5964
5539,523812002,1031.5692
5540,523812003,947.5383
5541,523812004,1120.8001
5542,523812011,153.5241
5543,523812013,514.9438
5544,523812014,34.1241
5545,523812101,210.7842
5546,523812102,1067.3886
5547,523812103,700.267
5548,523812104,1175.0894
5549,523812111,171.5637
5550,523812112,325.1669
5551,523812113,971.0249
5552,523812114,803.7132
5553,523812121,268.0585
5554,523812123,555.0105
5555,523812201,803.7672
5556,523812202,776.3905
5557,523812203,1039.538
5558,523812204,473.4663
5559,523812211,596.9638
5560,523812212,605.9397
5561,523812213,353.3299
5562,523812214,75.2568
5563,523812221,96.3985
5564,523812223,26.1536
5565,523812301,447.5868
5566,523812302,993.4968
5567,523812303,584.092
5568,523812304,750.1389
5569,523812311,59.1574
5570,523812312,104.3918
5571,523812313,87.3295
5572,523812321,43.2026
5573,523812324,11.9891
5574,523812334,223.7502
5575,523812401,553.084
5576,523812402,35.1277
5577,523812403,565.9306
5578,523812404,27.126
5579,523812411,36.0714
5580,523812414,3.9937
5581,523812421,69.913
5582,523812422,512.2625
5583,523812423,267.5452
5584,523812424,426.5188
5585,523812431,33.9606
5586,523812432,159.6852
5587,523812433,286.6236
5588,523812434,442.3186
5589,523812441,40.9879
5590,523812443,865.922
5591,523812501,90.2988
5592,523812512,133.8974
5593,523812513,217.7852
5594,523812514,102.8259
5595,523812521,329.6376
5596,523812522,136.88
5597,523812523,30.9486
5598,523812524,370.5881
5599,523812531,333.448
5600,523812532,286.647
5601,523812533,345.4991
5602,523812534,426.6014
5603,523812541,693.0823
5604,523812542,285.6775
5605,523812543,171.6831
5606,523812544,710.9904
5607,523812553,27.9504
5608,523812602,432.422
5609,523812604,452.3231
5610,523812611,203.7652
5611,523812612,107.8081
5612,523812613,393.4735
5613,523812614,127.8615
5614,523812621,228.7856
5615,523812622,272.5355
5616,523812623,278.4903
5617,523812624,306.5456
5618,523812631,738.3802
5619,523812632,130.892
5620,523812633,624.9574
5621,523812634,151.8462
5622,523812641,177.9701
5623,523812642,187.8326
5624,523812643,240.6631
5625,523812644,64.8997
5626,523812651,239.4561
5627,523812653,180.7566
5628,523812701,51.9568
5629,523812702,64.8659
5630,523812703,485.7121
5631,523812704,201.723
5632,523812711,277.5144
5633,523812712,373.4675
5634,523812713,156.6042
5635,523812714,378.2967
5636,523812721,159.8664
5637,523812722,355.3656
5638,523812723,467.338
5639,523812724,467.2736
5640,523812731,70.9503
5641,523812732,62.9664
5642,523812733,239.8647
5643,523812734,75.8739
5644,523812741,219.6778
5645,523812742,153.8465
5646,523812743,56.0337
5647,523812744,101.8792
5648,523812751,239.7476
5649,523812752,145.8869
5650,523812753,356.6428
5651,523812754,243.721
5652,523812763,8.009
5653,523812801,369.6647
5654,523812802,233.6862
5655,523812803,431.8601
5656,523812804,352.0101
5657,523812811,155.7707
5658,523812812,404.3937
5659,523812813,413.2303
5660,523812814,530.163
5661,523812821,256.6632
5662,523812822,457.2937
5663,523812823,466.4323
5664,523812824,719.8107
5665,523812831,893.2561
5666,523812832,351.6709
5667,523812833,474.6659
5668,523812834,261.7091
5669,523812841,299.7644
5670,523812842,212.8415
5671,523812843,140.8159
5672,523812844,256.7383
5673,523812851,387.3619
5674,523812852,283.7737
5675,523812853,541.7986
5676,523812854,421.3321
5677,523812861,21.9695
5678,523812863,308.6534
5679,523812864,31.9592
5680,523812901,414.1098
5681,523812902,795.2802
5682,523812903,278.1675
5683,523812904,753.6759
5684,523812911,883.0516
5685,523812912,348.5582
5686,523812913,554.333
5687,523812914,503.6406
5688,523812921,595.9788
5689,523812922,498.6317
5690,523812923,355.581
5691,523812924,518.6667
5692,523812931,641.1794
5693,523812932,689.2553
5694,523812933,714.8443
5695,523812934,373.5514
5696,523812941,424.3687
5697,523812942,650.2046
5698,523812943,560.3015
5699,523812944,409.6036
5700,523812951,494.5882
5701,523812952,429.483
5702,523812953,833.2879
5703,523812954,1278.3805
5704,523812961,440.5186
5705,523812962,239.7314
5706,523812963,943.8058
5707,523812964,388.5548
5708,523816012,22.9897
5709,523816014,5.9975
5710,523816021,755.0298
5711,523816022,177.9916
5712,523816023,842.0279
5713,523816024,496.895
5714,523816031,309.9985
5715,523816032,39.0172
5716,523816033,203.9931
5717,523816034,184.9842
5718,523816041,123.965
5719,523816042,38.0052
5720,523816043,127.9923
5721,523816044,119.0201
5722,523816054,98.0114
5723,523816061,17.0031
5724,523816062,29.0109
5725,523816063,99.0174
5726,523816064,19.012
5727,523816074,5.0058
5728,523816081,4.9995
5729,523816083,34.0036
5730,523816084,97.0196
5731,523816121,210.966
5732,523816122,36.9432
5733,523816123,41.9976
5734,523816131,18.9992
5735,523816142,74.9808
5736,523816151,59.9912
5737,523816152,124.9682
5738,523816153,95.9949
5739,523816161,21.0026
5740,523816162,37.0042
5741,523816212,218.0078
5742,523816214,359.0037
5743,523816221,513.9874
5744,523816222,62.0026
5745,523816223,496.9696
5746,523816224,126.0
5747,523816233,60.9967
5748,523816241,4.0044
5749,523816311,131.012
5750,523816312,373.9855
5751,523816321,165.9916
5752,523816322,138.9931
5753,523816323,26.9975
5754,523816324,3.9994
5755,523816331,155.9936
5756,523816333,1.9997
5757,523816334,64.9955
5758,523816351,27.0164
5759,523816352,0.9951
5760,523816411,1.9998
5761,523816412,3.9989
5762,523816413,34.9961
5763,523816421,21.0035
5764,523816422,32.9954
5765,523816432,57.0015
5766,523816443,39.9988
5767,523816502,49.0007
5768,523816504,34.9979
5769,523816511,27.9994
5770,523816513,144.0039
5771,523816514,4.9996
5772,523816523,14.0017
5773,523816541,99.9994
5774,523816542,4.9999
5775,523816601,5.0017
5776,523816602,128.0013
5777,523816604,19.004
5778,523816611,659.0076
5779,523816612,2.9997
5780,523816613,358.0008
5781,523816614,14.0038
5782,523816661,9.9992
5783,523816662,32.0019
5784,523816663,8.998
5785,523816664,2.9998
5786,523816711,217.0151
5787,523816712,419.991
5788,523816714,50.9971
5789,523816752,21.9982
5790,523816754,2.9999
5791,523816761,16.0006
5792,523816763,37.9966
5793,523816812,19.0063
5794,523816813,55.9969
5795,523816814,149.0063
5796,523816873,2.9997
5797,523816874,14.9986
5798,523816911,405.0145
5799,523816912,416.0225
5800,523816913,72.9954
5801,523816971,4.9995
5802,523816972,3.9996
5803,523816973,2.999
5804,523816974,1.9999
5805,523816981,28.0023
5806,523816982,2.9998
5807,523816983,6.9996
5808,523817031,36.0391
5809,523817033,13.0399
5810,523817034,3.0118
5811,523817042,21.963
5812,523817044,17.0192
5813,523817051,40.8271
5814,523817053,25.0699
5815,523817054,61.8546
5816,523817082,170.6102
5817,523817083,81.8231
5818,523817084,399.0511
5819,523817091,227.4598
5820,523817092,70.8356
5821,523817093,230.4659
5822,523817094,19.979
5823,523817122,7.0126
5824,523817142,4.9783
5825,523817152,9.9761
5826,523817161,3.9907
5827,523817162,30.9205
5828,523817174,23.959
5829,523817181,103.7528
5830,523817182,188.6032
5831,523817183,201.5655
5832,523817184,92.7738
5833,523817191,40.9037
5834,523817244,10.9635
5835,523817253,21.9468
5836,523817254,13.9629
5837,523817262,49.9171
5838,523817264,230.4959
5839,523817271,101.7663
5840,523817272,95.7216
5841,523817273,90.7889
5842,523817274,5.9901
5843,523817281,26.9073
5844,523817283,14.9673
5845,523817324,18.9555
5846,523817333,36.9355
5847,523817334,18.919
5848,523817343,2.0015
5849,523817344,5.9876
5850,523817352,57.8967
5851,523817353,3.0009
5852,523817354,49.8775
5853,523817361,214.4893
5854,523817362,17.9703
5855,523817371,35.9374
5856,523817372,10.9674
5857,523817373,7.9799
5858,523817374,21.9547
5859,523817381,40.8859
5860,523817382,12.9679
5861,523817383,10.9816
5862,523817384,7.9957
5863,523817442,7.9845
5864,523817452,81.8293
5865,523817453,51.9237
5866,523817454,2.992
5867,523817463,71.8839
5868,523817472,173.6079
5869,523817474,4.992
5870,523817483,3.0
5871,523817541,1.0
5872,523817542,52.9036
5873,523817543,61.8649
5874,523817544,0.9962
5875,523817551,10.9931
5876,523817561,20.9455
5877,523817562,16.9814
5878,523817583,2.9942
5879,523817631,1.9969
5880,523817643,2.9865
5881,523817681,6.9969
5882,523820022,5.9954
5883,523820031,42.9928
5884,523820032,20.993
5885,523820034,1.0
5886,523820043,30.0296
5887,523820044,3.0107
5888,523820052,45.0018
5889,523820054,35.944
5890,523820061,56.0164
5891,523820062,27.0052
5892,523820063,64.962
5893,523820071,7.999
5894,523820072,2.0317
5895,523820083,2.022
5896,523820084,9.12
5897,523820091,66.9828
5898,523820092,313.6133
5899,523820093,274.1338
5900,523820094,303.4038
5901,523820101,13.9836
5902,523820103,57.9773
5903,523820104,55.0554
5904,523820113,0.9975
5905,523820142,3.9932
5906,523820144,13.998
5907,523820161,42.6358
5908,523820162,13.1843
5909,523820163,6.0868
5910,523820164,24.358
5911,523820173,14.1832
5912,523820174,68.0198
5913,523820181,10.1398
5914,523820182,499.1949
5915,523820183,164.3352
5916,523820184,13.2002
5917,523820191,517.7324
5918,523820192,802.5458
5919,523820193,295.4278
5920,523820194,402.8806
5921,523820202,1.9986
5922,523820211,62.0437
5923,523820213,17.967
5924,523820223,2.0096
5925,523820244,2.9974
5926,523820262,66.9368
5927,523820264,18.2739
5928,523820271,101.5084
5929,523820272,33.5223
5930,523820281,1.0124
5931,523820282,4.0626
5932,523820284,81.1633
5933,523820291,176.5404
5934,523820292,354.3113
5935,523820293,327.7478
5936,523820294,76.1336
5937,523820313,38.9409
5938,523820314,3.9985
5939,523820322,4.0071
5940,523820331,8.985
5941,523820341,3.0484
5942,523820343,10.1581
5943,523820361,17.2608
5944,523820362,13.1876
5945,523820363,113.6299
5946,523820381,10.1499
5947,523820382,101.425
5948,523820384,3.0468
5949,523820391,146.1567
5950,523820394,360.3571
5951,523820411,14.9994
5952,523820412,31.0107
5953,523820413,8.9797
5954,523820461,6.0974
5955,523820484,131.9499
5956,523820491,71.1016
5957,523820492,119.7678
5958,523820493,193.8568
5959,523820511,43.0049
5960,523820512,17.0137
5961,523820513,24.0186
5962,523820514,11.0159
5963,523820523,13.0052
5964,523820581,59.8565
5965,523820582,307.3641
5966,523820583,2.021
5967,523820624,16.9631
5968,523820633,29.9914
5969,523820684,45.6534
5970,523820693,22.3139
5971,523820694,74.021
5972,523820722,17.9745
5973,523820731,25.9969
5974,523820764,80.1507
5975,523820772,16.2159
5976,523820773,65.9274
5977,523820774,44.6127
5978,523820783,13.1928
5979,523820791,3.0469
5980,523820814,2.0017
5981,523820871,87.2119
5982,523820873,29.3952
5983,523820882,56.7706
5984,523820884,54.7958
5985,523820891,7.1224
5986,523820893,44.6748
5987,523820964,2.0226
5988,523820971,3.0408
5989,523820972,52.745
5990,523820974,5.0646
5991,523821001,325.9053
5992,523821002,262.8692
5993,523821003,519.6308
5994,523821004,188.7852
5995,523821012,26.3712
5996,523821014,655.8383
5997,523821021,1260.5005
5998,523821022,1179.1111
5999,523821023,1335.7331
6000,523821024,1330.4435
6001,523821031,1545.5166
6002,523821032,1446.672
6003,523821033,1218.5378
6004,523821034,1483.2554
6005,523821041,1477.5678
6006,523821042,880.919
6007,523821043,1019.5727
6008,523821044,1541.3858
6009,523821051,1283.7407
6010,523821052,892.3052
6011,523821053,889.8595
6012,523821054,312.6939
6013,523821061,1006.1462
6014,523821062,1549.9726
6015,523821063,1002.9371
6016,523821064,992.8076
6017,523821071,1001.0217
6018,523821072,1072.1405
6019,523821073,791.2723
6020,523821074,485.1743
6021,523821081,888.2744
6022,523821082,452.8006
6023,523821083,532.113
6024,523821084,664.4359
6025,523821091,526.8369
6026,523821092,833.4916
6027,523821093,505.7291
6028,523821094,1549.62
6029,523821101,778.8698
6030,523821103,435.4112
6031,523821104,4.061
6032,523821112,810.9014
6033,523821113,32.4509
6034,523821114,87.2453
6035,523821121,1197.3023
6036,523821122,1131.635
6037,523821123,356.0168
6038,523821124,12.1737
6039,523821131,587.6416
6040,523821132,954.064
6041,523821133,138.942
6042,523821134,23.3083
6043,523821141,589.8705
6044,523821142,1058.1083
6045,523821143,3.0402
6046,523821144,329.0139
6047,523821151,114.6603
6048,523821152,208.0305
6049,523821153,5.0677
6050,523821154,86.2478
6051,523821161,325.7893
6052,523821162,606.0929
6053,523821163,4.0638
6054,523821164,150.2271
6055,523821171,510.6388
6056,523821172,372.3467
6057,523821173,120.0402
6058,523821174,1168.4988
6059,523821181,561.8454
6060,523821182,674.4893
6061,523821183,502.4198
6062,523821184,456.0488
6063,523821191,1316.3684
6064,523821192,1498.4464
6065,523821193,1503.8224
6066,523821194,1909.0291
6067,523821201,79.0082
6068,523821204,12.1832
6069,523821211,190.7444
6070,523821212,118.738
6071,523821213,25.3508
6072,523821214,76.0727
6073,523821221,432.2482
6074,523821223,414.9405
6075,523821231,19.2934
6076,523821232,381.6343
6077,523821234,781.7088
6078,523821241,40.5886
6079,523821242,505.3298
6080,523821243,161.3529
6081,523821244,568.3171
6082,523821251,29.4426
6083,523821253,23.3082
6084,523821261,40.5749
6085,523821263,54.8031
6086,523821281,1.9838
6087,523821282,693.994
6088,523821283,395.7086
6089,523821284,705.0328
6090,523821291,728.6411
6091,523821292,1072.7172
6092,523821293,361.888
6093,523821294,1664.9816
6094,523821301,63.9177
6095,523821302,43.6584
6096,523821303,45.7116
6097,523821304,86.2504
6098,523821312,41.5774
6099,523821314,22.3357
6100,523821332,164.4977
6101,523821334,46.6597
6102,523821341,231.0699
6103,523821342,21.3174
6104,523821343,82.1945
6105,523821344,379.7985
6106,523821351,3.0522
6107,523821352,73.0424
6108,523821361,5.0796
6109,523821381,604.6412
6110,523821382,1374.748
6111,523821383,215.3845
6112,523821384,1001.5664
6113,523821391,926.2946
6114,523821392,701.9629
6115,523821393,1528.3237
6116,523821394,1223.4883
6117,523821402,104.5591
6118,523821404,44.641
6119,523821432,44.6365
6120,523821441,1.0173
6121,523821442,139.0329
6122,523821443,96.3871
6123,523821444,1.0138
6124,523821464,7.9268
6125,523821471,40.7146
6126,523821472,133.1138
6127,523821473,67.5266
6128,523821474,77.5203
6129,523821481,107.2324
6130,523821482,573.0053
6131,523821483,402.9602
6132,523821484,636.5387
6133,523821491,988.1947
6134,523821492,1212.4412
6135,523821493,1850.2981
6136,523821494,1296.1287
6137,523821502,46.6741
6138,523821511,261.8418
6139,523821513,32.4593
6140,523821514,8.1209
6141,523821531,2.0303
6142,523821562,61.6536
6143,523821571,0.9887
6144,523821572,216.4873
6145,523821573,148.9724
6146,523821574,135.0149
6147,523821581,472.7365
6148,523821582,1076.3488
6149,523821584,84.358
6150,523821591,865.204
6151,523821592,311.0425
6152,523821593,4.9795
6153,523821594,158.8703
6154,523821611,2.021
6155,523821612,16.2421
6156,523821614,15.228
6157,523821621,5.0781
6158,523821623,48.6906
6159,523821624,22.3277
6160,523821633,21.2936
6161,523821671,139.9406
6162,523821673,171.8072
6163,523821674,5.9688
6164,523821683,2.9713
6165,523821692,42.7035
6166,523821694,16.8654
6167,523821712,16.2186
6168,523821721,2.0261
6169,523821731,7.1016
6170,523821754,52.5488
6171,523821761,20.8703
6172,523821762,18.904
6173,523821763,253.3417
6174,523821764,16.8933
6175,523821771,248.3649
6176,523821772,48.6932
6177,523821773,144.0682
6178,523821774,1.9844
6179,523821781,12.8924
6180,523821782,44.6857
6181,523821784,162.9017
6182,523821791,294.7515
6183,523821792,377.3861
6184,523821793,211.5498
6185,523821794,212.5657
6186,523821803,48.6811
6187,523821852,247.4837
6188,523821854,118.1242
6189,523821861,49.6956
6190,523821863,62.6248
6191,523821871,6.9502
6192,523821881,5.9753
6193,523821882,77.394
6194,523821884,24.8202
6195,523821891,68.5477
6196,523821892,128.0828
6197,523821893,3.971
6198,523821894,169.7751
6199,523821901,49.7144
6200,523821941,2.0018
6201,523821943,154.9482
6202,523821944,42.727
6203,523821951,73.4843
6204,523821952,170.9124
6205,523821953,100.3911
6206,523821954,51.6429
6207,523821961,65.5756
6208,523821963,96.3354
6209,523821991,22.8443
6210,523821992,189.7088
6211,523821993,83.47
6212,523821994,109.2282
6213,523822001,382.5482
6214,523822002,759.8944
6215,523822003,1831.1507
6216,523822004,1873.2997
6217,523822011,672.4783
6218,523822012,802.6962
6219,523822013,1407.1931
6220,523822014,654.6006
6221,523822021,206.7638
6222,523822022,548.2627
6223,523822023,372.3717
6224,523822024,412.3876
6225,523822031,753.9106
6226,523822032,606.338
6227,523822033,630.1897
6228,523822034,936.6616
6229,523822041,406.4595
6230,523822042,640.884
6231,523822043,783.8697
6232,523822044,752.6923
6233,523822051,967.8093
6234,523822052,1568.7964
6235,523822053,1002.1778
6236,523822054,1556.7031
6237,523822061,879.4842
6238,523822062,264.7717
6239,523822063,1342.147
6240,523822064,664.1899
6241,523822101,1743.8464
6242,523822102,1995.7405
6243,523822103,1800.7807
6244,523822104,1493.8979
6245,523822111,1648.9041
6246,523822112,1053.0257
6247,523822113,1551.1929
6248,523822114,1176.2082
6249,523822121,610.9169
6250,523822122,440.3377
6251,523822123,456.7316
6252,523822124,617.0554
6253,523822131,864.0679
6254,523822132,547.3435
6255,523822133,1327.933
6256,523822134,682.0418
6257,523822141,1205.2509
6258,523822142,1159.8627
6259,523822143,1783.7867
6260,523822144,1321.1176
6261,523822151,940.2195
6262,523822152,1154.5525
6263,523822153,1015.0357
6264,523822154,601.3636
6265,523822161,1440.401
6266,523822162,401.5497
6267,523822163,4.996
6268,523822201,2191.0792
6269,523822202,1401.7016
6270,523822203,1100.3283
6271,523822204,2032.3377
6272,523822211,1577.0143
6273,523822212,583.6873
6274,523822213,864.2616
6275,523822214,301.5673
6276,523822221,28.7821
6277,523822222,1234.9773
6278,523822223,231.5647
6279,523822224,1376.8179
6280,523822231,775.5786
6281,523822232,601.9678
6282,523822233,1483.8716
6283,523822234,1697.0687
6284,523822241,560.363
6285,523822242,1213.1118
6286,523822243,1657.723
6287,523822244,1160.0226
6288,523822251,1107.6544
6289,523822252,773.6728
6290,523822253,2045.0972
6291,523822254,1622.0478
6292,523822301,879.6836
6293,523822302,464.9223
6294,523822303,985.1178
6295,523822304,597.8811
6296,523822311,285.0445
6297,523822312,467.6904
6298,523822313,427.8208
6299,523822314,161.0618
6300,523822321,504.1095
6301,523822322,927.433
6302,523822323,114.8443
6303,523822324,1096.1378
6304,523822331,1320.9373
6305,523822332,1546.3503
6306,523822333,1738.4064
6307,523822334,1255.8114
6308,523822341,1668.4069
6309,523822342,1495.7042
6310,523822343,1107.2173
6311,523822344,1462.6298
6312,523822351,945.7108
6313,523822352,1582.0457
6314,523822353,1329.3748
6315,523822354,1998.7636
6316,523822363,2.9967
6317,523822401,1605.8082
6318,523822402,960.7318
6319,523822403,454.2706
6320,523822404,926.6073
6321,523822411,697.1395
6322,523822412,222.3608
6323,523822413,1299.6263
6324,523822414,795.5846
6325,523822421,667.784
6326,523822422,500.4524
6327,523822423,1065.6834
6328,523822424,429.3731
6329,523822431,1444.5646
6330,523822432,1088.0343
6331,523822433,448.2805
6332,523822434,1146.7008
6333,523822441,1599.0751
6334,523822442,1748.8272
6335,523822443,1154.0152
6336,523822444,1583.9673
6337,523822451,1666.7075
6338,523822452,1129.6282
6339,523822453,2231.3106
6340,523822454,985.8186
6341,523822463,230.8894
6342,523822501,671.1384
6343,523822502,1050.5816
6344,523822503,883.5442
6345,523822504,1735.0785
6346,523822511,1535.4113
6347,523822512,806.8758
6348,523822513,1509.9612
6349,523822514,1142.409
6350,523822521,1047.401
6351,523822522,411.2214
6352,523822523,1468.5549
6353,523822524,593.912
6354,523822531,377.4296
6355,523822532,652.4325
6356,523822533,655.4882
6357,523822534,212.6076
6358,523822541,838.2681
6359,523822542,637.1048
6360,523822543,365.6603
6361,523822544,555.1791
6362,523822551,1021.8435
6363,523822552,548.4437
6364,523822553,673.3451
6365,523822554,367.4211
6366,523822561,811.2153
6367,523822562,278.7574
6368,523822563,295.6329
6369,523822564,768.1739
6370,523822601,526.0846
6371,523822602,1279.9576
6372,523822603,306.0282
6373,523822604,1307.3441
6374,523822611,1498.8347
6375,523822612,973.9728
6376,523822613,997.5953
6377,523822614,195.3872
6378,523822621,750.8327
6379,523822622,514.2722
6380,523822623,204.629
6381,523822624,294.8434
6382,523822631,61.446
6383,523822632,209.8461
6384,523822633,145.9736
6385,523822634,338.725
6386,523822641,555.2893
6387,523822642,666.1602
6388,523822643,342.3737
6389,523822644,470.0699
6390,523822651,788.035
6391,523822652,696.086
6392,523822653,599.2061
6393,523822654,675.9681
6394,523822661,79.8944
6395,523822662,39.0091
6396,523822663,265.685
6397,523822664,147.9309
6398,523822701,383.3081
6399,523822702,512.5575
6400,523822704,817.9249
6401,523822711,454.6138
6402,523822712,186.7139
6403,523822713,424.5479
6404,523822714,104.3106
6405,523822721,389.2412
6406,523822722,274.2308
6407,523822723,392.3522
6408,523822724,720.4898
6409,523822731,75.4911
6410,523822732,164.6949
6411,523822733,99.1614
6412,523822734,1031.6413
6413,523822741,464.9706
6414,523822742,395.561
6415,523822743,258.6115
6416,523822751,94.8615
6417,523822752,154.6965
6418,523822761,58.9265
6419,523822762,47.9517
6420,523822763,61.906
6421,523822764,103.9112
6422,523822772,24.9694
6423,523822773,33.9504
6424,523822774,27.9873
6425,523822801,13.9138
6426,523822802,107.1806
6427,523822803,121.8402
6428,523822804,165.9112
6429,523822811,2.9925
6430,523822812,23.8196
6431,523822813,65.6354
6432,523822814,20.8702
6433,523822821,360.5878
6434,523822822,373.4146
6435,523822823,284.204
6436,523822824,669.5914
6437,523822831,779.453
6438,523822832,846.1875
6439,523822833,564.8825
6440,523822834,2.9797
6441,523822841,16.9111
6442,523822861,55.9622
6443,523822862,9.9837
6444,523822863,67.9297
6445,523822872,2.0163
6446,523822901,4.9693
6447,523822902,160.905
6448,523822904,1.9905
6449,523822911,13.9205
6450,523822912,137.1332
6451,523822913,201.6702
6452,523822914,81.5782
6453,523822921,429.322
6454,523822922,547.61
6455,523822923,665.1668
6456,523822924,300.1362
6457,523822931,233.9818
6458,523822933,3.9765
6459,523822961,3.0016
6460,523822981,34.3747
6461,523822983,180.5948
6462,523822984,120.2103
6463,523826043,54.0042
6464,523826111,3.9988
6465,523826112,166.0109
6466,523826114,280.0022
6467,523826121,14.0038
6468,523826123,405.0032
6469,523826124,132.9889
6470,523826132,26.998
6471,523826133,152.0061
6472,523826134,134.0026
6473,523826141,25.0007
6474,523826143,3.9993
6475,523826221,1.9999
6476,523826222,3.9997
6477,523826223,6.0
6478,523826232,113.996
6479,523826313,34.7113
6480,523826402,20.807
6481,523826404,38.7463
6482,523826413,63.574
6483,523826414,13.8976
6484,523826502,48.557
